"Date","Ozone","AQI","Temp","NO2","PM2.5","CO"
2012-01-01,0.041,38,67,5,30.6,1.9
2012-01-02,0.039,36,64.5,13,16.8,1.2
2012-01-03,0.036,33,64.5,20,16.2,1.1
2012-01-04,0.04,37,68.5,13,8,1.2
2012-01-05,0.018,17,67,29,9.3,0.9
2012-01-06,0.019,18,60.5,37,17.2,1
2012-01-07,0.04,37,57,23,23.3,0.9
2012-01-08,0.039,36,56.5,11,18.7,0.8
2012-01-09,0.014,13,53.5,26,14.5,1
2012-01-10,0.014,13,54,30,9.6,1
2012-01-11,0.013,12,54.5,36,19.8,1.1
2012-01-12,0.04,37,58,17,19.2,1.2
2012-01-13,0.042,39,59,17,4.3,1.1
2012-01-14,0.035,32,57,11,22.2,1
2012-01-15,0.041,38,53,11,22.3,1.1
2012-01-16,0.037,34,49,10,12.8,0.4
2012-01-17,0.039,36,43,15,13,0.5
2012-01-18,0.04,37,48.5,28,19.7,0.9
2012-01-19,0.033,31,51,31,27,1
2012-01-20,0.032,30,49.5,47,24.2,0.9
2012-01-21,0.033,31,50.5,14,18.3,0.7
2012-01-22,0.041,38,46,10,18.7,0.9
2012-01-23,0.034,31,47,8,12.5,0.8
2012-01-24,0.038,35,50,12,10.2,0.6
2012-01-25,0.033,31,62,24,13.1,0.9
2012-01-26,0.038,35,62.5,22,13,1.1
2012-01-27,0.04,37,60,6,9.1,0.8
2012-01-28,0.044,41,59,5,5,0.7
2012-01-29,0.044,41,56.5,5,5,0.8
2012-01-30,0.046,43,57,16,12.2,0.9
2012-01-31,0.041,38,55.5,19,13.4,0.5
2012-02-01,0.043,40,50,25,16.5,0.6
2012-02-02,0.043,40,51.5,22,20.6,0.8
2012-02-03,0.043,40,53,17,8.4,0.9
2012-02-04,0.046,43,53.5,3,12.7,1
2012-02-05,0.048,44,55.5,6,14,0.7
2012-02-06,0.039,36,58,28,8.5,0.9
2012-02-07,0.037,34,52,21,11.7,0.7
2012-02-08,0.044,41,55,10,8.4,0.6
2012-02-09,0.043,40,60.5,26,8.6,0.8
2012-02-10,0.044,41,60.5,25,10.2,0.8
2012-02-11,0.04,37,51,15,9.8,0.4
2012-02-12,0.037,34,50,3,6,0.2
2012-02-13,0.038,35,50,9,5,0.2
2012-02-14,0.038,35,47,10,6.3,0.4
2012-02-15,0.037,34,46,12,7,0.4
2012-02-16,0.041,38,48,9,7.5,0.5
2012-02-17,0.04,37,51.5,20,9.2,0.8
2012-02-18,0.041,38,48,10,9.7,0.5
2012-02-19,0.042,39,50.5,3,9.9,0.3
2012-02-20,0.041,38,47.5,12,13.4,0.4
2012-02-21,0.045,42,54.5,21,10.2,0.7
2012-02-22,0.046,43,60.5,12,7.3,0.8
2012-02-23,0.046,43,62.5,25,10.5,0.7
2012-02-24,0.045,42,61,38,20.1,0.7
2012-02-25,0.049,45,58,12,17.6,0.4
2012-02-26,0.047,44,49,8,14.9,0.4
2012-02-27,0.044,41,48.5,14,6.7,0.2
2012-02-28,0.039,36,43.5,16,8.2,0.4
2012-02-29,0.045,42,43.5,11,8.7,0.5
2012-03-01,0.042,39,52,18,5.7,0.3
2012-03-02,0.047,44,52.5,12,6.6,0.4
2012-03-03,0.047,44,59.5,5,5.2,0.6
2012-03-04,0.048,44,69.5,6,5.5,0.7
2012-03-05,0.052,48,66.5,15,9.8,0.9
2012-03-06,0.042,39,48,14,15.4,0.5
2012-03-07,0.049,45,51,11,7.8,0.4
2012-03-08,0.053,49,53,5,9,0.7
2012-03-09,0.054,50,62,7,8.5,0.6
2012-03-10,0.06,67,59.5,15,10.4,0.5
2012-03-11,0.052,48,53.5,6,14.7,0.3
2012-03-12,0.043,40,50,13,9,0.3
2012-03-13,0.049,45,53.5,11,7,0.3
2012-03-14,0.045,42,53,14,8.6,0.3
2012-03-15,0.038,35,53,10,7,0.3
2012-03-16,0.046,42.5,52,9,7.9,0.4
2012-03-17,0.05,46.25,51.5,8.5,8.35,0.45
2012-03-18,0.052,48.125,51.25,8.25,8.575,0.475
2012-03-19,0.053,49.0625,51.125,8.125,8.6875,0.4875
2012-03-20,0.054,50,51,8,8.8,0.5
2012-03-21,0.059,64,54.5,13,9.7,0.7
2012-03-22,0.057,58,59.5,17,7.9,0.7
2012-03-23,0.035,32,56,15,9.8,0.3
2012-03-24,0.042,39,53.5,10,12.5,0.3
2012-03-25,0.047,44,55.5,2,4.6,0.3
2012-03-26,0.052,48,54,9,4.2,0.3
2012-03-27,0.052,48,54,8,5.7,0.4
2012-03-28,0.05,46,52.5,10,4.4,0.4
2012-03-29,0.045,42,57.5,13,8.4,0.3
2012-03-30,0.049,45,57,18,15.3,0.3
2012-03-31,0.042,39,51,9,7,0.3
2012-04-01,0.05,46,57,2,6.1,0.3
2012-04-02,0.055,51,54.5,6,8,0.4
2012-04-03,0.062,74,59.5,12,10.2,0.6
2012-04-04,0.055,51,58.5,19,12.1,0.5
2012-04-05,0.053,49,55,20,16.7,0.3
2012-04-06,0.059,64,53.5,14,9.9,0.4
2012-04-07,0.071,101,62.5,11,14.2,0.6
2012-04-08,0.071,101,64,7,16.2,0.5
2012-04-09,0.06,67,64.5,11,11,0.6
2012-04-10,0.056,54,57,10,14.6,0.4
2012-04-11,0.047,44,53.5,3,6,0.2
2012-04-12,0.049,45,52.5,3,4.4,0.3
2012-04-13,0.051,47,50.5,11,6.2,0.2
2012-04-14,0.049,45,46,2,10,0.4
2012-04-15,0.053,49,51,6,8,0.5
2012-04-16,0.061,71,60.5,14,10.2,0.5
2012-04-17,0.068,93,65,15,10,0.6
2012-04-18,0.057,58,62.5,17,13,0.5
2012-04-19,0.054,50,63.5,26,17.9,0.4
2012-04-20,0.054,50,70,30,20.1,0.4
2012-04-21,0.075,115,70.5,20,24.3,0.5
2012-04-22,0.066,87,62.5,10,24.8,0.4
2012-04-23,0.033,31,56.5,5,6.7,0.3
2012-04-24,0.04,37,61,13,5,0.4
2012-04-25,0.039,36,65.5,16,9.2,0.4
2012-04-26,0.044,41,58,3,5.4,0.2
2012-04-27,0.048,44,59,9,7.1,0.2
2012-04-28,0.059,64,62.5,9,11,0.3
2012-04-29,0.053,49,59.5,5,15,0.3
2012-04-30,0.037,34,61,12,8.3,0.3
2012-05-01,0.051,47,59.5,6,10.7,0.2
2012-05-02,0.046,43,57.5,7,7,0.2
2012-05-03,0.054,50,59.5,6,9.7,0.2
2012-05-04,0.051,47,60.5,12,11.7,0.3
2012-05-05,0.062,74,59,9,16.6,0.3
2012-05-06,0.063,77,59.5,6,13.3,0.3
2012-05-07,0.06,67,62.5,19,21.2,0.3
2012-05-08,0.07,100,63.5,21,24.8,0.4
2012-05-09,0.063,77,67.5,26,18.1,0.4
2012-05-10,0.062,74,64,12,18.2,0.3
2012-05-11,0.063,77,62,14,20.2,0.3
2012-05-12,0.065,84,62.5,12,13.2,0.3
2012-05-13,0.065,84,62.5,8,20.4,0.3
2012-05-14,0.063,77,65,20,15.5,0.3
2012-05-15,0.057,58,62,15,9.5,0.3
2012-05-16,0.055,53.5,61.5,12,12.3,0.25
2012-05-17,0.054,51.25,61.25,10.5,13.7,0.225
2012-05-18,0.053,49,61,9,15.1,0.2
2012-05-19,0.063,77,63.5,14,22.6,0.3
2012-05-20,0.074,112,66,12,24.6,0.3
2012-05-21,0.076,119,74,20,16.2,0.5
2012-05-22,0.075,115,69,23,18.5,0.3
2012-05-23,0.054,50,63.5,20,21,0.3
2012-05-24,0.053,49,61.5,10,11.5,0.2
2012-05-25,0.043,40,57.5,8,9.8,0.2
2012-05-26,0.049,45,55,4,10.3,0.2
2012-05-27,0.05,46,58,5,9,0.2
2012-05-28,0.063,77,61,9,14.6,0.3
2012-05-29,0.058,61,66,16,15.2,0.4
2012-05-30,0.054,50,62.5,23,12.2,0.3
2012-05-31,0.066,87,67,24,18,0.3
2012-06-01,0.07,100,70.5,28,20.7,0.4
2012-06-02,0.055,51,67,13,8,0.2
2012-06-03,0.052,48,64.5,8,11.9,0.2
2012-06-04,0.042,39,64.5,12,9.3,0.2
2012-06-05,0.054,50,64.5,7,6.7,0.2
2012-06-06,0.065,84,62,10,13.6,0.2
2012-06-07,0.069,97,66,16,18,0.3
2012-06-08,0.063,77,67.5,21,14.2,0.3
2012-06-09,0.058,61,62,12,18.8,0.3
2012-06-10,0.058,61,62,9,18.6,0.2
2012-06-11,0.058,61,64,19,14.1,0.3
2012-06-12,0.067,90,67.5,22,19,0.3
2012-06-13,0.065,84,66,24,18.6,0.3
2012-06-14,0.051,47,63,11,5.7,0.2
2012-06-15,0.043,40,62,9,10.2,0.2
2012-06-16,0.06,67,68,10,12,0.2
2012-06-17,0.07,100,74.5,17,11.1,0.3
2012-06-18,0.065,84,74,31,16.3,0.3
2012-06-19,0.053,49,67.5,26,14.7,0.3
2012-06-20,0.055,51,64.5,16,15.1,0.2
2012-06-21,0.063,77,63.5,19,16.2,0.2
2012-06-22,0.057,58,65.5,22,16.3,0.3
2012-06-23,0.05,46,64.5,15,7.7,0.2
2012-06-24,0.047,44,66,12,11.5,0.2
2012-06-25,0.053,49,66,17,11.2,0.2
2012-06-26,0.057,58,66,14,8,0.3
2012-06-27,0.063,77,70.5,17,13.2,0.3
2012-06-28,0.064,80,72.5,18,16.5,0.3
2012-06-29,0.065,84,73,13,11.3,0.3
2012-06-30,0.069,97,71.5,17,13.2,0.3
2012-07-01,0.054,50,69.5,16,11.5,0.2
2012-07-02,0.042,39,69,12,5.5,0.2
2012-07-03,0.046,43,66.5,11,11.2,0.2
2012-07-04,0.049,45,66,7,12.3,0.2
2012-07-05,0.05,46,68,14,5.5,0.2
2012-07-06,0.061,71,68,17,10.6,0.2
2012-07-07,0.069,97,71.5,15,14.3,0.3
2012-07-08,0.06,67,77.5,8,9.8,0.3
2012-07-09,0.074,112,77,18,13.9,0.4
2012-07-10,0.081,136,81.5,26,17.4,0.4
2012-07-11,0.079,129,80,32,15,0.3
2012-07-12,0.056,54,78.5,25,22.2,0.5
2012-07-13,0.059,64,76.5,22,23.3,0.4
2012-07-14,0.069,97,78,16,11.9,0.3
2012-07-15,0.061,71,72,13,15.7,0.3
2012-07-16,0.047,44,67.5,10,9.7,0.2
2012-07-17,0.052,48,66,14,5.5,0.2
2012-07-18,0.063,77,70,15,10.7,0.3
2012-07-19,0.069,97,76.5,22,14.9,0.4
2012-07-20,0.068,93,78,17,9.9,0.4
2012-07-21,0.063,77,76,18,19.5,0.3
2012-07-22,0.061,71,74.5,16,17.1,0.2
2012-07-23,0.053,49,73.5,20,9.3,0.2
2012-07-24,0.055,51,71,23,13.9,0.2
2012-07-25,0.058,61,70.5,22,15.1,0.3
2012-07-26,0.061,71,69.5,20,8,0.2
2012-07-27,0.061,71,69,19,10.9,0.2
2012-07-28,0.067,90,69.5,15,13,0.3
2012-07-29,0.065,84,71.5,19,15.8,0.3
2012-07-30,0.058,61,73,25,15.6,0.3
2012-07-31,0.058,61,74,21.5,13,0.3
2012-08-01,0.058,61,75,18,10.4,0.3
2012-08-02,0.061,71,74.5,22,13.4,0.3
2012-08-03,0.057,58,72,15,8.8,0.2
2012-08-04,0.064,80,70.5,20,8.3,0.2
2012-08-05,0.064,80,74,25,9,0.3
2012-08-06,0.077,122,74.5,23,18,0.4
2012-08-07,0.083,143,82.5,21,10.3,0.3
2012-08-08,0.08,133,82,24,17,0.4
2012-08-09,0.073,108,84.5,19,19.7,0.4
2012-08-10,0.071,101,85.5,18,13.6,0.3
2012-08-11,0.069,97,83.5,14,16.9,0.3
2012-08-12,0.072,105,84,11,15,0.3
2012-08-13,0.082,140,85,24,9.2,0.4
2012-08-14,0.075,115,84,15,10,0.4
2012-08-15,0.056,54,81.5,20,15,0.4
2012-08-16,0.063,77,82.5,15,11.6,0.4
2012-08-17,0.062,74,83,15,15.4,0.5
2012-08-18,0.064,80,81.5,12,11.7,0.3
2012-08-19,0.058,61,80,10,10.2,0.3
2012-08-20,0.056,54,79,17,12.9,0.3
2012-08-21,0.043,40,75,24,12.2,0.2
2012-08-22,0.046,43,73,15,8.7,0.3
2012-08-23,0.043,40,72,13,9.5,0.2
2012-08-24,0.046,43,74,10,7.3,0.3
2012-08-25,0.051,47,73,13,7.7,0.3
2012-08-26,0.054,50,70.5,11,11.2,0.2
2012-08-27,0.061,71,72.5,11,11.6,0.3
2012-08-28,0.072,105,80,14,10.3,0.4
2012-08-29,0.065,84,81.5,16,13,0.3
2012-08-30,0.057,58,82,19,13.4,0.4
2012-08-31,0.054,50,80,17,14.7,0.4
2012-09-01,0.052,48,79.5,11,12.5,0.4
2012-09-02,0.066,87,79.5,7,10.3,0.3
2012-09-03,0.072,105,79.5,8,12.6,0.3
2012-09-04,0.065,84,81,14,13.8,0.5
2012-09-05,0.059,64,80.5,17,14.9,0.4
2012-09-06,0.061,71,76,13,10.7,0.4
2012-09-07,0.049,45,75.5,13,10.4,0.3
2012-09-08,0.065,84,77,17,14,0.3
2012-09-09,0.051,47,81,11,13,0.4
2012-09-10,0.052,48,78.25,13,10.5,0.3
2012-09-11,0.0525,48.5,76.875,14,9.25,0.25
2012-09-12,0.053,49,75.5,15,8,0.2
2012-09-13,0.065,84,77,15,16.7,0.5
2012-09-14,0.0615,72.5,79.75,11,13.5,0.5
2012-09-15,0.058,61,82.5,7,10.3,0.5
2012-09-16,0.064,80,80.5,10,15.2,0.4
2012-09-17,0.062,74,74.5,18,21,0.4
2012-09-18,0.063,77,72.5,26,11.2,0.3
2012-09-19,0.066,87,75.5,22,15,0.4
2012-09-20,0.073,108,76.5,17,17,0.5
2012-09-21,0.061,71,81,25,17.7,0.5
2012-09-22,0.069,97,82,10,22,0.5
2012-09-23,0.058,61,82,7,16.8,0.5
2012-09-24,0.048,44,77,13,11.8,0.5
2012-09-25,0.045,42,72,18,12.6,0.4
2012-09-26,0.049,45,67,19,15.3,0.3
2012-09-27,0.06,67,71,17,11.9,0.3
2012-09-28,0.05,46,75.5,9,15.5,0.5
2012-09-29,0.06,67,75.5,10,15.8,0.5
2012-09-30,0.063,77,80,6,16,0.5
2012-10-01,0.066,87,83,15,16.9,0.7
2012-10-02,0.073,108,83.5,18,18.6,0.7
2012-10-03,0.059,64,76,15,15.1,0.6
2012-10-04,0.044,41,70,21,16.1,0.3
2012-10-05,0.043,40,70,22,15.2,0.3
2012-10-06,0.06,67,67.5,12,11.6,0.4
2012-10-07,0.04,37,68,8,14.5,0.3
2012-10-08,0.041,38,65,15,11.5,0.2
2012-10-09,0.046,43,65,15,8.6,0.2
2012-10-10,0.041,38,62.5,14,9.4,0.2
2012-10-11,0.034,31,56,12,6.8,0.2
2012-10-12,0.035,32,57.5,15,5.3,0.3
2012-10-13,0.054,50,60.5,7,11.3,0.4
2012-10-14,0.044,41,71.5,8,15.3,0.6
2012-10-15,0.054,50,67,12,10.7,0.8
2012-10-16,0.066,87,76,12,11.4,0.7
2012-10-17,0.054,50,77.5,13,10.6,0.8
2012-10-18,0.039,36,69,16,5.7,0.6
2012-10-19,0.046,43,67,12,8.5,0.4
2012-10-20,0.041,38,63.5,7,7.6,0.2
2012-10-21,0.034,31,62,4,4.1,0.2
2012-10-22,0.041,38,62.5,13,8.1,0.2
2012-10-23,0.044,41,57,18,7.2,0.2
2012-10-24,0.046,43,56,11,6.5,0.3
2012-10-25,0.052,48,60.5,14,9.9,0.6
2012-10-26,0.055,51,63.5,7,8.4,0.8
2012-10-27,0.057,58,68.5,15,5,0.6
2012-10-28,0.058,61,69.5,9,10.7,0.7
2012-10-29,0.058,61,69.5,15,13.9,0.8
2012-10-30,0.068,93,67.5,21,13.1,1
2012-10-31,0.06,67,63,24,23.8,0.5
2012-11-01,0.052,48,57.5,23,19,0.4
2012-11-02,0.052,48,60,16,5.7,0.3
2012-11-03,0.045,42,63,10,17.5,0.5
2012-11-04,0.045,42,70.5,3,12.4,0.6
2012-11-05,0.046,43,75.5,22,9.1,0.7
2012-11-06,0.055,51,70,20,14.6,0.7
2012-11-07,0.053,49,64,20,15.9,0.8
2012-11-08,0.037,34,54.5,12,6.5,0.4
2012-11-09,0.039,36,51.75,8.5,7.85,0.35
2012-11-10,0.041,38,49,5,9.2,0.3
2012-11-11,0.043,40,48.5,5,6.6,0.6
2012-11-12,0.047,44,53.5,12,15.9,0.7
2012-11-13,0.0405,37.5,57,10.5,12.25,0.6
2012-11-14,0.03725,34.25,58.75,9.75,10.425,0.55
2012-11-15,0.035625,32.625,59.625,9.375,9.5125,0.525
2012-11-16,0.0348125,31.8125,60.0625,9.1875,9.05625,0.5125
2012-11-17,0.034,31,60.5,9,8.6,0.5
2012-11-18,0.039,36,59,6,10.5,0.4
2012-11-19,0.04,37,54,11,12.7,0.6
2012-11-20,0.04,37,57.5,18,9.4,0.6
2012-11-21,0.046,43,55,22,19.3,0.7
2012-11-22,0.05,46,58,12,21.3,0.6
2012-11-23,0.049,45,64,16,19.4,0.8
2012-11-24,0.046,43,69,11,23.5,0.8
2012-11-25,0.05,46,63.5,19,22.5,0.7
2012-11-26,0.046,43,56,24,22.7,0.4
2012-11-27,0.035,32,57,27,24.2,0.5
2012-11-28,0.041,38,54,21,4.3,0.4
2012-11-29,0.028,26,55.5,14,9.7,0.5
2012-11-30,0.023,21,61,9,10.6,0.5
2012-12-01,0.027,25,55.5,12,8.8,0.3
2012-12-02,0.034,31,59,6,4.1,0.3
2012-12-03,0.029,27,55.5,13,10,0.3
2012-12-04,0.034,31,59,13,16.6,0.4
2012-12-05,0.03,28,57.5,29,18.3,0.4
2012-12-06,0.031,29,54.5,22,16.4,0.4
2012-12-07,0.034,31,58,27,18,0.9
2012-12-08,0.049,45,56.5,18,34.3,0.9
2012-12-09,0.046,43,55,19,29.8,0.6
2012-12-10,0.038,35,56,13,22.2,1
2012-12-11,0.046,43,58.5,18,12,1.1
2012-12-12,0.045,42,52.5,11,13.3,0.7
2012-12-13,0.034,31,50,9,7.3,0.4
2012-12-14,0.037,34,47.5,9,9.7,0.4
2012-12-15,0.04,37,48.5,11,12.7,0.4
2012-12-16,0.04,37,49,7,11.7,0.5
2012-12-17,0.031,29,49,9,2.9,0.3
2012-12-18,0.035,32,50.5,9,9.6,0.3
2012-12-19,0.043,40,42.5,9,15.5,0.6
2012-12-20,0.041,38,50,21,6.3,1
2012-12-21,0.037,34,48.5,30,13.6,1.1
2012-12-22,0.04,37,46,13,24.4,1.1
2012-12-23,0.041,38,47,8,10.6,0.8
2012-12-24,0.036,33,49,10,17.8,0.7
2012-12-25,0.034,31,49,12,19.7,0.6
2012-12-26,0.039,36,48,12,9.4,0.7
2012-12-27,0.036,33,48,12,13,0.5
2012-12-28,0.042,39,46.5,15,12.7,0.7
2012-12-29,0.041,38,44.5,10,14.5,0.6
2012-12-30,0.04,37,40,6,12.7,0.6
2012-12-31,0.042,39,41.5,5,11.1,0.8
2013-01-01,0.044,41,43,4,9.5,1
2013-01-02,0.042,39,47.5,12,20.7,0.8
2013-01-03,0.045,42,47.5,12,21.5,0.9
2013-01-04,0.044,41,47,13,7.2,1
2013-01-05,0.044,41,49.5,17,27.8,1.1
2013-01-06,0.045,42,44.5,10,20,0.9
2013-01-07,0.044,41,47.5,10,6.8,0.5
2013-01-08,0.044,41,53,26,21.1,1
2013-01-09,0.0425,39.5,51.75,17.5,14.05,0.7
2013-01-10,0.041,38,50.5,9,7,0.4
2013-01-11,0.0395,36.5,45,9.5,13,0.5
2013-01-12,0.038,35,39.5,10,19,0.6
2013-01-13,0.044,41,40.5,11,10.1,0.9
2013-01-14,0.042,39,39,14,19,0.9
2013-01-15,0.04,37,41.5,16,19.2,0.9
2013-01-16,0.037,34,48.5,12,7.8,1.2
2013-01-17,0.042,39,56,11,13,1.1
2013-01-18,0.044,41,59,22,15.8,1
2013-01-19,0.043,40,60,11,5.9,0.9
2013-01-20,0.044,41,60.5,5,19.3,0.8
2013-01-21,0.044,41,58.5,10,14.6,1
2013-01-22,0.041,38,63,21,4.4,1
2013-01-23,0.024,22,67.5,31,11.8,1.1
2013-01-24,0.025,23,61,23,11.8,0.5
2013-01-25,0.021,19,53,12,9.2,0.7
2013-01-26,0.031,29,56,7,10,0.6
2013-01-27,0.038,35,52.5,4,8.5,0.2
2013-01-28,0.032,30,46,14,5.7,0.5
2013-01-29,0.032,30,46.5,12,15.7,0.6
2013-01-30,0.038,35,51,10,16.2,0.8
2013-01-31,0.036,33,57,19,16,0.8
2013-02-01,0.036,33,59,18,8.3,1
2013-02-02,0.039,36,63,20,11.8,0.9
2013-02-03,0.043,40,63,8,12.7,0.6
2013-02-04,0.036,33,58.5,24,17.8,0.6
2013-02-05,0.024,22,56,20,22.7,0.4
2013-02-06,0.037,34,53,14,8.8,0.3
2013-02-07,0.042,39,46,13,12.8,0.6
2013-02-08,0.039,36,45,8,9,0.3
2013-02-09,0.039,36,41.5,8,6.6,0.4
2013-02-10,0.04,37,41,7,14.6,0.6
2013-02-11,0.039,36,43,10,11.8,0.4
2013-02-12,0.042,39,45.5,11,6.3,0.6
2013-02-13,0.042,39,49.5,13,14.5,0.7
2013-02-14,0.044,41,53,20,16.7,0.8
2013-02-15,0.049,45,63,3,6.2,0.8
2013-02-16,0.051,47,62.5,8,14.3,0.7
2013-02-17,0.054,50,54.5,11,15.5,0.7
2013-02-18,0.047,44,47,9,16.3,0.3
2013-02-19,0.044,41,46,7,7.4,0.2
2013-02-20,0.044,41,45,7,7.7,0.3
2013-02-21,0.039,36,43.5,17,8.1,0.5
2013-02-22,0.045,42,47,13,16.7,0.6
2013-02-23,0.048,44,50.5,9,16.2,0.6
2013-02-24,0.045,42,49,4,8,0.3
2013-02-25,0.049,45,50.5,16,12.8,0.7
2013-02-26,0.048,44,52,18,8,0.6
2013-02-27,0.051,47,55,17,4.5,0.8
2013-02-28,0.05,46,57,14,12.2,0.7
2013-03-01,0.047,44,62.5,4,11.1,0.8
2013-03-02,0.053,49,66.5,17,7.8,0.7
2013-03-03,0.059,64,61.5,15,14.1,0.6
2013-03-04,0.041,38,55,15,9.4,0.3
2013-03-05,0.039,36,55,19,10,0.3
2013-03-06,0.046,43,53.5,8,4.4,0.2
2013-03-07,0.041,38,50.5,13,3.8,0.3
2013-03-08,0.044,41,45,7,2.8,0.3
2013-03-09,0.043,40,48,6,10.1,0.4
2013-03-10,0.049,45,51.5,5,12,0.6
2013-03-11,0.053,49,58,14,9.2,0.9
2013-03-12,0.057,58,63.5,9,11.9,1
2013-03-13,0.055,51,62,14,19.5,0.8
2013-03-14,0.055,51,69,20,18,0.8
2013-03-15,0.064,80,68,23,23.5,0.6
2013-03-16,0.051,47,65,13,26.3,0.4
2013-03-17,0.057,58,54,13,18.1,0.3
2013-03-18,0.049,45,55,14,21.1,0.3
2013-03-19,0.049,45,57.5,17,19.5,0.4
2013-03-20,0.052,48,62.5,13,14.3,0.5
2013-03-21,0.044,41,57,16,14.5,0.4
2013-03-22,0.05,46,60,11,18.2,0.3
2013-03-23,0.059,64,56.5,20,15.5,0.3
2013-03-24,0.071,101,61,9,19,0.4
2013-03-25,0.064,80,58.5,19,19.5,0.5
2013-03-26,0.053,49,59,17,17.8,0.4
2013-03-27,0.047,44,59,23,15.8,0.3
2013-03-28,0.041,38,59,13,12.3,0.3
2013-03-29,0.037,34,58.5,14,7.2,0.3
2013-03-30,0.047,44,63.5,11,13.8,0.3
2013-03-31,0.034,31,59.5,7,9,0.3
2013-04-01,0.044,41,57,9,3.6,0.2
2013-04-02,0.047,44,60.5,8,6.7,0.2
2013-04-03,0.054,50,62,24,12.7,0.3
2013-04-04,0.056,54,61.5,14,9.8,0.3
2013-04-05,0.039,36,61,14,7.8,0.2
2013-04-06,0.05,46,62,6,13.9,0.2
2013-04-07,0.053,49,60.5,9,11.5,0.2
2013-04-08,0.047,44,51.5,8,12,0.2
2013-04-09,0.056,54,55.5,10,11.4,0.3
2013-04-10,0.059,64,59,9,16.2,0.5
2013-04-11,0.054,50,60.5,10,12,0.5
2013-04-12,0.05,46,62,8,15.9,0.3
2013-04-13,0.059,64,60,6,12.2,0.3
2013-04-14,0.043,40,54.5,5,9.5,0.2
2013-04-15,0.041,38,51,6,8.4,0.2
2013-04-16,0.051,47,50,5,9.1,0.2
2013-04-17,0.052,48,55,6,6.2,0.4
2013-04-18,0.058,61,59.5,6,4.6,0.5
2013-04-19,0.058,61,64,11,8.2,0.5
2013-04-20,0.074,112,67.5,10,11,0.4
2013-04-21,0.075,115,68,12,17.4,0.4
2013-04-22,0.055,51,61.5,15,15.5,0.3
2013-04-23,0.056,54,61.5,9,14.6,0.2
2013-04-24,0.041,38,58,10,14.3,0.2
2013-04-25,0.047,44,60.5,6,8.5,0.2
2013-04-26,0.055,51,62,11,9.3,0.3
2013-04-27,0.063,77,65,16,16,0.3
2013-04-28,0.071,101,67,11,12.9,0.3
2013-04-29,0.06,67,63.5,22,18.5,0.3
2013-04-30,0.054,50,62,7,15.7,0.2
2013-05-01,0.054,50,63.5,11,7.4,0.2
2013-05-02,0.072,105,69,7,12.7,0.4
2013-05-03,0.072,105,74,12,10.9,0.5
2013-05-04,0.07,100,67,12,14,0.3
2013-05-05,0.054,50,57.5,5,14.1,0.2
2013-05-06,0.055,52,62,7.5,11.8,0.25
2013-05-07,0.0555,53,64.25,8.75,10.65,0.275
2013-05-08,0.05575,53.5,65.375,9.375,10.075,0.2875
2013-05-09,0.055875,53.75,65.9375,9.6875,9.7875,0.29375
2013-05-10,0.056,54,66.5,10,9.5,0.3
2013-05-11,0.069,97,72.5,13,16.8,0.3
2013-05-12,0.074,112,71.5,5,10.4,0.4
2013-05-13,0.0655,85,67.5,6,10.75,0.3
2013-05-14,0.06125,71.5,65.5,6.5,10.925,0.25
2013-05-15,0.059125,64.75,64.5,6.75,11.0125,0.225
2013-05-16,0.057,58,63.5,7,11.1,0.2
2013-05-17,0.051,47,63,6,11.1,0.2
2013-05-18,0.058,61,66,11,9.8,0.2
2013-05-19,0.066,87,66.5,10,11,0.2
2013-05-20,0.065,84,69.5,14,16.4,0.3
2013-05-21,0.073,108,68.5,15,19.8,0.3
2013-05-22,0.06,67,66,10,14.2,0.2
2013-05-23,0.053,49,60.5,13,14.4,0.2
2013-05-24,0.06,67,63,10,14.2,0.2
2013-05-25,0.063,77,61.5,8,12.2,0.2
2013-05-26,0.057,58,63.5,8,12.7,0.2
2013-05-27,0.05,46,62,8,11,0.2
2013-05-28,0.046,43,63.5,7,8.6,0.2
2013-05-29,0.062,74,66.5,20,11.6,0.2
2013-05-30,0.056,54,67,17,15.6,0.2
2013-05-31,0.072,105,69.5,20,14.7,0.3
2013-06-01,0.078,126,72,18,18.7,0.3
2013-06-02,0.064,80,67,15,18.5,0.3
2013-06-03,0.062,74,68.5,7,8.3,0.2
2013-06-04,0.062,74,67.5,6,8.1,0.2
2013-06-05,0.063,77,68,17,8.6,0.2
2013-06-06,0.068,93,68,12,8.4,0.2
2013-06-07,0.066,87,65.5,11,10.6,0.2
2013-06-08,0.061,71,66,11,11.7,0.2
2013-06-09,0.064,80,65,8,6.4,0.3
2013-06-10,0.056,54,68,12,7.5,0.2
2013-06-11,0.06,67,69.5,17,6.7,0.3
2013-06-12,0.056,54,68,17,5,0.2
2013-06-13,0.059,64,69.5,15,8.7,0.2
2013-06-14,0.062,74,65.5,15,13.7,0.2
2013-06-15,0.068,93,66.5,10,14.1,0.2
2013-06-16,0.069,97,62,12,15.1,0.2
2013-06-17,0.074,112,70,12,13.7,0.3
2013-06-18,0.067,90,67,14,12.7,0.3
2013-06-19,0.061,71,66,11,14.4,0.2
2013-06-20,0.072,105,69.5,13,14.5,0.3
2013-06-21,0.069,97,67.5,17,13.5,0.3
2013-06-22,0.069,97,68.5,11,16,0.2
2013-06-23,0.057,58,66.5,13,12.6,0.2
2013-06-24,0.044,41,67,8,5.7,0.2
